gene_id,mean_stage1,mean_stage3,log2_fold_change,t_statistic,p_value,fdr,significant,neg_log10_p,neg_log10_fdr,gene_name,gene_type,category
ENSG00000105374,0.7075361999207269,1.0158041212871964,0.3082679213664695,3.9029628164755854,0.00010708329089991173,0.001583461195188941,True,3.970278290476229,2.8003925751223893,NKG7,protein_coding,Significant (small FC)
ENSG00000163467,0.5592904472040826,0.698167978100286,0.13887753089620336,3.90277595849271,0.00010716373152973658,0.0015838143427965154,True,3.9699521723075923,2.800295728443871,TSACC,protein_coding,Significant (small FC)
ENSG00000131355,0.22650925371668656,0.4233713417931394,0.19686208807645283,3.902662279619619,0.00010721269720043038,0.0015838143427965154,True,3.9697537780990424,2.800295728443871,ADGRE3,protein_coding,Significant (small FC)
ENSG00000222345,0.6398224686828922,0.7562716632250853,0.11644919454219316,3.9025039986525796,0.00010728090989250034,0.0015840424757270414,True,3.9694775517148444,2.80023317708583,SNORD19C,snoRNA,Significant (small FC)
ENSG00000160401,0.873988795327189,1.0196961925125536,0.14570739718536463,3.901599339143179,0.00010767157029091827,0.0015889057330803053,True,3.9678989531149456,2.798901867938915,CFAP157,protein_coding,Significant (small FC)
ENSG00000164823,3.6025423937978878,3.8154184100050386,0.2128760162071508,3.9014963198162422,0.00010771614254175564,0.0015889057330803053,True,3.9677192076447287,2.798901867938915,OSGIN2,protein_coding,Significant (small FC)
ENSG00000140030,0.7402315010347318,1.022692121282564,0.28246062024783214,3.901221513380646,0.00010783512546494499,0.0015898795659168561,True,3.9672397520357876,2.798635772433456,GPR65,protein_coding,Significant (small FC)
ENSG00000233966,0.2753024305321921,0.3429642504147062,0.06766181988251407,3.899887659590169,0.00010841441279073205,0.0015976356618322015,True,3.9649129781352874,2.7965222538683987,UBE2SP1,processed_pseudogene,Significant (small FC)
ENSG00000213965,3.328266259262564,3.5107130685548094,0.18244680929224533,3.898871643329183,0.00010885763874836729,0.0016033800784830661,True,3.9631410902805317,2.7949635166838864,NUDT19,protein_coding,Significant (small FC)
ENSG00000022277,5.007572215905276,5.157039692163663,0.14946747625838785,3.8982882735054702,0.00010911290163745355,0.0016053229652608178,True,3.9621238948866226,2.7944375813772173,RTF2,protein_coding,Significant (small FC)
ENSG00000278259,4.985974495534086,5.185209896731962,0.19923540119787564,3.8982772571996476,0.00010911772744362738,0.0016053229652608178,True,3.962104687491206,2.7944375813772173,MYO19,protein_coding,Significant (small FC)
ENSG00000065518,6.233963257126106,6.3806052169924365,0.14664195986633022,3.8982036376854925,0.00010914998241379603,0.0016053229652608178,True,3.9619763299281994,2.7944375813772173,NDUFB4,protein_coding,Significant (small FC)
ENSG00000172216,4.4354997337543995,4.715486826541222,0.2799870927868229,3.897847984429886,0.00010930593211873961,0.001606829319461472,True,3.9613562679082586,2.7940302523920972,CEBPB,protein_coding,Significant (small FC)
ENSG00000057935,4.193522452766165,3.9828315421680505,-0.2106909105981143,-3.8974877916502155,0.00010946408719064063,0.0016083666026865642,True,3.9607283401218636,2.7936149534872583,MTA3,protein_coding,Significant (small FC)
ENSG00000161956,3.2670385520371523,3.4053120716495036,0.13827351961235124,3.8972783699859326,0.0001095561405041525,0.0016089316172473826,True,3.960363275681251,2.793462413876873,SENP3,protein_coding,Significant (small FC)
ENSG00000168288,5.978992537844804,6.1307438120613735,0.15175127421656942,3.8970729543076565,0.00010964650409323825,0.0016094712762204524,True,3.9600052105639247,2.7933167696402323,MMADHC,protein_coding,Significant (small FC)
ENSG00000161638,1.0192874443756064,1.3629381108536218,0.34365066647801545,3.896619163138962,0.00010984637956201102,0.0016116171171517335,True,3.95921425246356,2.7927381285726485,ITGA5,protein_coding,Significant (small FC)
ENSG00000196072,4.260620229179283,4.430456787707797,0.1698365585285142,3.896145209210989,0.00011005550384307694,0.0016134476132813782,True,3.958388233629418,2.7922451310547287,BLOC1S2,protein_coding,Significant (small FC)
ENSG00000147224,5.456625174740204,5.643546410813255,0.18692123607305078,3.896092819094203,0.0001100786432140803,0.0016134476132813782,True,3.9582969320179884,2.7922451310547287,PRPS1,protein_coding,Significant (small FC)
ENSG00000112110,4.439954099042981,4.666746687535614,0.22679258849263295,3.89513347661187,0.00011050317483998317,0.0016180899035837147,True,3.9566252441899272,2.790997351978629,MRPL18,protein_coding,Significant (small FC)
ENSG00000211642,1.5908589089307452,1.0772676575186018,-0.5135912514121435,-3.895182587681182,0.0001104814044730091,0.0016180899035837147,True,3.956710813511604,2.790997351978629,IGLV10-54,IG_V_gene,Significant (small FC)
ENSG00000248873,0.06242900194386116,0.08442688659683915,0.021997884652977993,3.8944092917558564,0.00011082466908990465,0.001622006297777064,True,3.9553635567815535,2.789947463882867,SERBP1P6,processed_pseudogene,Significant (small FC)
ENSG00000108479,3.976381432349436,4.176405967380888,0.200024535031452,3.894153158451994,0.00011093858844527821,0.0016228823333091428,True,3.9549173642758833,2.7897129674486094,GALK1,protein_coding,Significant (small FC)
ENSG00000135144,1.3930759781187085,0.7932969099615905,-0.599779068157118,-3.892952254892666,0.00011147418823074651,0.0016291295921667716,True,3.952825681554637,2.7880443675488435,DTX1,protein_coding,Significant (small FC)
ENSG00000233947,0.026815024894406125,0.050074808097966494,0.02325978320356037,3.8930431779814767,0.00011143355134017758,0.0016291295921667716,True,3.9529840284793805,2.7880443675488435,ASS1P3,processed_pseudogene,Significant (small FC)
ENSG00000172663,5.358004401035421,5.171148726633526,-0.18685567440189477,-3.892542034589657,0.00011165770521684233,0.0016310175159120063,True,3.9521113019907266,2.787541374935762,TMEM134,protein_coding,Significant (small FC)
ENSG00000144231,4.796199423718546,4.9746875576128335,0.17848813389428742,3.892222380257101,0.00011180090450065,0.0016323149568582256,True,3.9515546828713113,2.7871960399274966,POLR2D,protein_coding,Significant (small FC)
ENSG00000112053,0.34981047206017196,0.49524498133907136,0.1454345092788994,3.8919651895932987,0.00011191624730675421,0.0016332046240418803,True,3.951106860715057,2.7869593991427277,SLC26A8,protein_coding,Significant (small FC)
ENSG00000085274,4.040397256418002,4.208007865760039,0.1676106093420371,3.890567533712452,0.0001125450273145709,0.0016415824246495574,True,3.948673689091284,2.7847373062506455,MYNN,protein_coding,Significant (small FC)
ENSG00000217094,0.5316263874023204,0.6365067125567904,0.10488032515446999,3.8900942284939464,0.00011275871508463642,0.0016439004902431358,True,3.9478498816726555,2.784124475023634,PPIAP31,processed_pseudogene,Significant (small FC)
ENSG00000163605,5.5423579598903325,5.7113574751241,0.1689995152337671,3.889750575818463,0.00011291410776356859,0.0016453668382751464,True,3.9472517928748774,2.7837372599769776,PPP4R2,protein_coding,Significant (small FC)
ENSG00000103253,2.605170046557902,3.030978191770407,0.42580814521250465,3.8891057865791967,0.00011320621493628195,0.001648822979115629,True,3.946129730051973,2.7828259685641332,HAGHL,protein_coding,Significant (small FC)
ENSG00000126653,4.641364733768061,4.77474474658543,0.13338001281736922,3.888726906347608,0.00011337819129715769,0.0016505269380980017,True,3.9454704755151786,2.7823773831956236,NSRP1,protein_coding,Significant (small FC)
ENSG00000130810,2.3868096378022656,2.602513945117485,0.21570430731521917,3.8882204653989194,0.00011360845429010647,0.0016528936280369388,True,3.9445893489513786,2.7817550945489704,PPAN,protein_coding,Significant (small FC)
ENSG00000064419,5.330408026035753,5.487432439561517,0.15702441352576368,3.888127235804639,0.00011365089107429681,0.0016528936280369388,True,3.9444271548608496,2.7817550945489704,TNPO3,protein_coding,Significant (small FC)
ENSG00000058729,4.277870879253949,4.4855377366301505,0.20766685737620172,3.887761798092942,0.00011381737772856315,0.001654513338816469,True,3.943791424448428,2.7813297271737953,RIOK2,protein_coding,Significant (small FC)
ENSG00000268333,0.04122582365855805,0.06579545276534828,0.024569629106790225,3.8873269562113153,0.00011401578418877999,0.0016565952612675693,True,3.9430350213690613,2.78078358528561,AL132655.1,lncRNA,Significant (small FC)
ENSG00000288097,1.0940458627423484,0.8884421532096302,-0.20560370953271823,-3.8864125730177506,0.00011443405991016127,0.001661868219827393,True,3.9414446938167322,2.779403417176968,AP002448.1,lncRNA,Significant (small FC)
ENSG00000125871,3.607001429796217,3.830977344167758,0.22397591437154096,3.8859825228908345,0.00011463128358341053,0.0016623242242013718,True,3.9406968445537083,2.779284266322786,MGME1,protein_coding,Significant (small FC)
ENSG00000124313,3.4301075485338837,3.0243393862543284,-0.40576816227955526,-3.8862106741934324,0.00011452661197082952,0.0016623242242013718,True,3.9410935867807857,2.779284266322786,IQSEC2,protein_coding,Significant (small FC)
ENSG00000287467,0.42858649308406416,0.35488816151682767,-0.07369833156723649,-3.8859818498098253,0.00011463159251438603,0.0016623242242013718,True,3.9406956741329213,2.779284266322786,AC037459.4,lncRNA,Significant (small FC)
ENSG00000211598,6.708062480086405,5.769455724745414,-0.9386067553409916,-3.885472269165758,0.00011486570613562165,0.0016649149042873446,True,3.9398096132537064,2.7786079588801065,IGKV4-1,IG_V_gene,Significant (small FC)
ENSG00000152234,8.553757423069653,8.70982777568274,0.15607035261308688,3.884960031720139,0.00011510149605696029,0.0016675273690337036,True,3.9389190314956646,2.7779270293018072,ATP5F1A,protein_coding,Significant (small FC)
ENSG00000142920,0.8738839130339722,0.7155579499533078,-0.15832596308066438,-3.8843664322016798,0.00011537531065279782,0.0016706879282082417,True,3.9378871166085947,2.777104665435403,AZIN2,protein_coding,Significant (small FC)
ENSG00000072071,2.893610261460505,3.3028030681519307,0.40919280669142566,3.8839451783330277,0.00011556999952397564,0.0016723162744034623,True,3.9371548885117766,2.776681583811642,ADGRL1,protein_coding,Significant (small FC)
ENSG00000119421,4.4983548509117925,4.751284353479465,0.25292950256767277,3.883882091487109,0.00011559918280322422,0.0016723162744034623,True,3.937045236030583,2.776681583811642,NDUFA8,protein_coding,Significant (small FC)
ENSG00000256732,0.09485707447481626,0.16892907696575768,0.07407200249094142,3.883733153370146,0.00011566810758516637,0.0016725073475392697,True,3.9367863697352257,2.776631965644593,AC006065.4,lncRNA,Significant (small FC)
ENSG00000107554,3.5074905066746807,3.164238776045331,-0.34325173062934944,-3.883350546831327,0.00011584534639017587,0.0016731673919515285,True,3.9361214075163056,2.7764606078934104,DNMBP,protein_coding,Significant (small FC)
ENSG00000211970,3.2613362465676383,2.356562516214347,-0.9047737303532912,-3.8832737091180864,0.00011588097167923338,0.0016731673919515285,True,3.935987871828994,2.7764606078934104,IGHV4-61,IG_V_gene,Significant (small FC)
ENSG00000137288,4.2512376676438794,4.47118018058906,0.2199425129451802,3.8833525778507303,0.00011584440486221241,0.0016731673919515285,True,3.9361249372399714,2.7764606078934104,UQCC2,protein_coding,Significant (small FC)
ENSG00000237943,1.316170322998514,1.640459799056833,0.32428947605831904,3.882926065459219,0.00011604228384726364,0.0016746909983303654,True,3.9353837323641723,2.776065314059881,PRKCQ-AS1,lncRNA,Significant (small FC)
ENSG00000224660,5.17633047089654,4.949220468850076,-0.22711000204646403,-3.8825207965755646,0.00011623060311522155,0.0016760070906274298,True,3.9346795086564446,2.775724148346642,SH3BP5-AS1,lncRNA,Significant (small FC)
ENSG00000170748,0.6131363553976126,0.4806665989434281,-0.13246975645418446,-3.882489527817005,0.00011624514500254209,0.0016760070906274298,True,3.9346251764391775,2.775724148346642,RBMXL2,protein_coding,Significant (small FC)
ENSG00000232956,5.129642653932448,5.393062125151795,0.26341947121934695,3.8812864949384522,0.00011680593729515805,0.0016832840257926327,True,3.9325350812904905,2.7738425979711834,SNHG15,lncRNA,Significant (small FC)
ENSG00000138614,5.195186415321025,5.325366470107353,0.13018005478632766,3.8808510397829337,0.00011700955406917237,0.0016854092101959769,True,3.9317786757741966,2.7732946371346308,INTS14,protein_coding,Significant (small FC)
ENSG00000183765,3.383158455550501,3.6505367499191235,0.26737829436862226,3.8805430490430783,0.0001171537716950738,0.0016866771792531058,True,3.9312437249928394,2.772968031035563,CHEK2,protein_coding,Significant (small FC)
ENSG00000181408,4.5828025199834945,4.156753531494379,-0.4260489884891152,-3.880127966454705,0.0001173484013546393,0.0016886693728972017,True,3.930522822448753,2.772455373272212,UTS2R,protein_coding,Significant (small FC)
ENSG00000197217,7.431322189427116,7.183075595698904,-0.24824659372821234,-3.879767572832214,0.00011751763564906724,0.0016902943875964065,True,3.929896954750924,2.772037650549325,ENTPD4,protein_coding,Significant (small FC)
ENSG00000169299,3.671657678712242,3.8897919412743764,0.2181342625621343,3.8794123965926555,0.00011768464574209653,0.0016903522407640608,True,3.9292801956481984,2.772022786344788,PGM2,protein_coding,Significant (small FC)
ENSG00000105011,2.835838108217416,3.1846999282937416,0.3488618200763254,3.879399760150074,0.00011769059175151199,0.0016903522407640608,True,3.929258253500787,2.772022786344788,ASF1B,protein_coding,Significant (small FC)
ENSG00000104691,3.078466263657353,3.3240610421826395,0.24559477852528655,3.879565815528649,0.00011761247795256656,0.0016903522407640608,True,3.929546599871545,2.772022786344788,UBXN8,protein_coding,Significant (small FC)
ENSG00000198353,1.5998231955058029,2.008208381341817,0.40838518583601413,3.879279723021052,0.00011774708873907794,0.0016903549066330185,True,3.929049821865172,2.772022101415791,HOXC4,protein_coding,Significant (small FC)
ENSG00000141316,0.6702769423521815,1.1247918710903755,0.454514928738194,3.878766713577563,0.00011798883224477785,0.0016930156626786526,True,3.9281590971345017,2.771339024062686,SPACA3,protein_coding,Significant (small FC)
ENSG00000213619,5.47015511158793,5.61115604074484,0.14100092915690965,3.8780900902083366,0.0001183083926956799,0.0016967899340367507,True,3.9269844458020278,2.7703719208736617,NDUFS3,protein_coding,Significant (small FC)
ENSG00000108384,2.866918974955497,3.1128073517039185,0.24588837674842168,3.877516200811774,0.00011858007449927178,0.0016998742484809648,True,3.9259882811405533,2.7695832052163243,RAD51C,protein_coding,Significant (small FC)
ENSG00000145216,3.1619750521841032,3.3216933962614736,0.1597183440773704,3.877253202105797,0.00011870477628796309,0.0017008496298864324,True,3.9255318061189217,2.7693340801541835,FIP1L1,protein_coding,Significant (small FC)
ENSG00000126767,4.283789836550439,4.456678231013468,0.17288839446302884,3.8770686430446757,0.00011879235966559563,0.0017012924868520275,True,3.9252114908512548,2.769221015895891,ELK1,protein_coding,Significant (small FC)
ENSG00000089006,5.8012702293102905,6.004336110689879,0.20306588137958848,3.8749754245738504,0.00011978999242656549,0.0017147620375110363,True,3.9215794625432245,2.7657961397415156,SNX5,protein_coding,Significant (small FC)
ENSG00000100401,5.512004556964026,5.706351731884182,0.19434717492015618,3.8746722012802177,0.0001199351645539535,0.0017152042732637332,True,3.9210534646683923,2.76568414998374,RANGAP1,protein_coding,Significant (small FC)
ENSG00000203392,0.16088719303635274,0.11734184474734297,-0.04354534828900977,-3.8746769868805218,0.00011993287209366523,0.0017152042732637332,True,3.9210617659232585,2.76568414998374,AC105020.1,lncRNA,Significant (small FC)
ENSG00000230495,0.45420595638506733,0.34988401392665236,-0.10432194245841497,-3.872861469651176,0.0001208055446189314,0.0017241592381967475,True,3.917913132418982,2.7634226265179627,AL132765.1,processed_pseudogene,Significant (small FC)
ENSG00000211946,2.426338746354962,1.6486673993817262,-0.7776713469732359,-3.8728426356411387,0.00012081462902834224,0.0017241592381967475,True,3.9178804753041327,2.7634226265179627,IGHV3-20,IG_V_gene,Significant (small FC)
ENSG00000227036,0.5404126458094604,0.7235962071317175,0.1831835613222571,3.873108168346318,0.00012068661141734487,0.0017241592381967475,True,3.918340906456764,2.7634226265179627,LINC00511,lncRNA,Significant (small FC)
ENSG00000142227,5.9952931818634445,6.409271810886065,0.41397862902262084,3.8728280606421164,0.00012082165958674346,0.0017241592381967475,True,3.9178552031669325,2.7634226265179627,EMP3,protein_coding,Significant (small FC)
ENSG00000288393,0.09845940031795711,0.05424903704867887,-0.044210363269278234,-3.872653354346102,0.00012090596296902369,0.0017241592381967475,True,3.917552279613328,2.7634226265179627,AP003086.3,transcribed_processed_pseudogene,Significant (small FC)
ENSG00000198931,5.899095247836862,6.090673348591354,0.19157810075449166,3.872713387302753,0.00012087698818798173,0.0017241592381967475,True,3.917656369562772,2.7634226265179627,APRT,protein_coding,Significant (small FC)
ENSG00000135045,2.2882948213262497,2.548531688169743,0.26023686684349334,3.872036165632354,0.0001212042288401765,0.0017275918999641112,True,3.9164822272826525,2.762558840865067,C9orf40,protein_coding,Significant (small FC)
ENSG00000136379,2.1973934322603146,2.5165334659052454,0.3191400336449308,3.8715437209779293,0.00012144270905918643,0.001730169549377626,True,3.9156285534023736,2.761911335743421,ABHD17C,protein_coding,Significant (small FC)
ENSG00000105135,5.221164836317388,5.366471665281256,0.14530682896386793,3.868588825971288,0.00012288304386312934,0.0017498592081040874,True,3.9105080395278287,2.756996892801285,ILVBL,protein_coding,Significant (small FC)
ENSG00000153363,3.8984201081702703,4.145175783251841,0.24675567508157092,3.868356057434655,0.00012299718815479696,0.001750654146055332,True,3.910104816876164,2.756799643348598,LINC00467,lncRNA,Significant (small FC)
ENSG00000183864,4.431705558577691,4.657498370705584,0.22579281212789315,3.8678302588941045,0.0001232553966025561,0.0017534978650310562,True,3.9091940565261734,2.7560947585568134,TOB2,protein_coding,Significant (small FC)
ENSG00000181467,4.700323943928167,5.00271156119606,0.3023876172678932,3.8674889320413723,0.0001234232891422478,0.0017550546155717644,True,3.9086028841305565,2.7557093641711603,RAP2B,protein_coding,Significant (small FC)
ENSG00000107295,0.07086631596768625,0.12946157126681226,0.058595255299126014,3.866256590419336,0.00012403125691260282,0.0017628647111754317,True,3.906468855208317,2.7537810158030385,SH3GL2,protein_coding,Significant (small FC)
ENSG00000158796,4.0611153006716,4.243604301111383,0.18248900043978367,3.8659742464967084,0.0001241709475126739,0.0017640149088667513,True,3.9059800048910476,2.753497748676308,DEDD,protein_coding,Significant (small FC)
ENSG00000163421,0.35802699092308704,0.6035364159486939,0.24550942502560685,3.8655620528892656,0.0001243751487443815,0.0017660800449426886,True,3.9052663868586768,2.752989616563031,PROK2,protein_coding,Significant (small FC)
ENSG00000034510,8.039354489301447,8.282673422556874,0.24331893325542708,3.865240561179834,0.0001245346364440539,0.0017675086131336219,True,3.9047098427491256,2.752638461193134,TMSB10,protein_coding,Significant (small FC)
ENSG00000131791,4.036516904076773,4.294271691508263,0.25775478743149005,3.8641665325991643,0.00012506885039058942,0.0017742517726959894,True,3.9028508420891,2.7509847521851953,PRKAB2,protein_coding,Significant (small FC)
ENSG00000205632,0.38377138520842824,0.24249951184496119,-0.14127187336346705,-3.863224253585854,0.00012553931622746992,0.0017800846454965478,True,3.901220241142098,2.749559345894457,LINC01310,lncRNA,Significant (small FC)
ENSG00000107566,3.8171302285996984,4.062601774653379,0.24547154605368027,3.862806176906557,0.00012574859097617472,0.0017820756627645049,True,3.90049687255196,2.749073860779771,ERLIN1,protein_coding,Significant (small FC)
ENSG00000125266,0.28085920300002776,0.4362301884031387,0.15537098540311095,3.8627066381184063,0.0001257984652341257,0.0017820756627645049,True,3.9003246573360295,2.749073860779771,EFNB2,protein_coding,Significant (small FC)
ENSG00000147586,1.3157759890533414,1.4522482166973072,0.13647222764396583,3.8614383926326385,0.0001264355630370279,0.001790256005304483,True,3.8981307531230756,2.747084860784774,MRPS28,protein_coding,Significant (small FC)
ENSG00000206791,0.06962705616815326,0.096559596804182,0.026932540636028734,3.8609214065287105,0.0001266961427818577,0.0017930998651701103,True,3.8972366068533733,2.7463955221028824,RNU1-129P,snRNA,Significant (small FC)
ENSG00000137055,5.043530101048381,5.204369229147576,0.16083912809919543,3.8607758676604127,0.00012676959116062492,0.0017932938677943631,True,3.896984910294631,2.7463485365929,PLAA,protein_coding,Significant (small FC)
ENSG00000108055,5.585836869555616,5.772587682300609,0.18675081274499217,3.8594899663735975,0.00012742029150539819,0.0018016496987324742,True,3.8947614056969138,2.7443296465958595,SMC3,protein_coding,Significant (small FC)
ENSG00000069869,1.6109658133139693,2.0199960373662176,0.4090302240522483,3.859308312783914,0.00012751246713167124,0.0018021041611857378,True,3.8944473513728255,2.7442201105152044,NEDD4,protein_coding,Significant (small FC)
ENSG00000111639,5.2629935208231196,5.467449873421118,0.20445635259799833,3.858432862933653,0.00012795757693006519,0.001806693576804655,True,3.892933992531863,2.743115499452088,MRPL51,protein_coding,Significant (small FC)
ENSG00000235296,0.03755453389235413,0.05663317228433314,0.019078638391979014,3.858536119088048,0.00012790500155067413,0.001806693576804655,True,3.8931124726957886,2.743115499452088,AC145207.1,lncRNA,Significant (small FC)
ENSG00000115368,5.1548279883184955,5.332842700569892,0.17801471225139665,3.8581853899983267,0.00012808366693582837,0.0018073402677255652,True,3.892506247397321,2.742960075173552,WDR75,protein_coding,Significant (small FC)
ENSG00000093217,1.8348244368241922,2.0966732962499637,0.2618488594257715,3.858106679444703,0.00012812379538010534,0.0018073402677255652,True,3.892370204817594,2.742960075173552,XYLB,protein_coding,Significant (small FC)
ENSG00000104904,8.375586129919542,8.508294234790906,0.13270810487136409,3.857965757200557,0.00012819567045189943,0.0018075047607445359,True,3.8921266419825717,2.742920550153842,OAZ1,protein_coding,Significant (small FC)
ENSG00000183763,1.7470068500605966,1.9971550755215464,0.2501482254609497,3.857453873809377,0.0001284570688835918,0.001810340044012985,True,3.8912419918829095,2.7422398420545946,TRAIP,protein_coding,Significant (small FC)
ENSG00000197299,3.072488433266764,3.4105518333395883,0.3380634000728242,3.8572530358033834,0.0001285597663693262,0.0018109371501053185,True,3.8908949254840137,2.7420966219311627,BLM,protein_coding,Significant (small FC)
ENSG00000014641,6.351228196891496,6.579372860613305,0.22814466372180942,3.8569725066693765,0.00012870334339654693,0.0018121092692671415,True,3.8904101710457994,2.7418156181332813,MDH1,protein_coding,Significant (small FC)
ENSG00000100628,1.2507697472430925,1.6707896254582453,0.42001987821515274,3.856600532353764,0.0001288939564886219,0.001813942234353236,True,3.8897674451382476,2.7413765473206237,ASB2,protein_coding,Significant (small FC)
ENSG00000116133,2.7832881233286337,3.276225612297336,0.4929374889687024,3.855778557668628,0.00012931611261854156,0.0018187960449245926,True,3.8883473592235793,2.7402159988639454,DHCR24,protein_coding,Significant (small FC)
ENSG00000029364,5.662767034559725,5.887626658239479,0.22485962367975354,3.855693181033967,0.00012936003584229478,0.0018187960449245926,True,3.8881998727699556,2.7402159988639454,SLC39A9,protein_coding,Significant (small FC)
ENSG00000266094,6.530337830362941,6.785267505447467,0.2549296750845258,3.8550272988116276,0.00012970309253510978,0.0018227656515538038,True,3.887049668827858,2.7392691639173243,RASSF5,protein_coding,Significant (small FC)
ENSG00000198576,0.5193355605290927,0.7898260030788223,0.27049044254972965,3.854754110522581,0.00012984408531704187,0.0018238931928156118,True,3.886577828650584,2.7390005975476006,ARC,protein_coding,Significant (small FC)
ENSG00000156017,4.865587452365602,5.135164393269408,0.26957694090380535,3.8543919705743384,0.00013003120941383273,0.0018256673733322874,True,3.885952398081691,2.738578345687397,CARNMT1,protein_coding,Significant (small FC)
ENSG00000150456,1.6443630970458256,1.8237535608100488,0.17939046376422318,3.8542116111540263,0.00013012449934443648,0.001826123058121222,True,3.885640928431393,2.738469959735868,EEF1AKMT1,protein_coding,Significant (small FC)
ENSG00000088247,6.853878384229271,7.000637279996637,0.14675889576736534,3.8537264422303394,0.00013037576434325014,0.0018287942495587301,True,3.884803132455478,2.737835152537616,KHSRP,protein_coding,Significant (small FC)
ENSG00000079462,2.49296541706636,2.7162660420887623,0.22330062502240233,3.853566977071755,0.0001304584501029458,0.0018290993718777333,True,3.8845277853699973,2.7377626993973827,PAFAH1B3,protein_coding,Significant (small FC)
ENSG00000237217,0.19932085325353355,0.14547989258487887,-0.05384096066865468,-3.8533694780493404,0.00013056092584836854,0.0018296815462727951,True,3.884186778861263,2.7376244920900468,AC008074.1,processed_pseudogene,Significant (small FC)
ENSG00000007968,3.6041587560359325,4.10132180150694,0.49716304547100787,3.852880353140359,0.00013081504423750206,0.0018323873065428545,True,3.883342307589574,2.7369827253643497,E2F2,protein_coding,Significant (small FC)
ENSG00000171204,4.425246806741128,4.626106974278779,0.2008601675376509,3.851333445694156,0.00013162179952763166,0.0018428279749162532,True,3.8806721758397917,2.7345152035934714,TMEM126B,protein_coding,Significant (small FC)
ENSG00000100347,4.31627803322141,4.492501785638887,0.176223752417477,3.85090786235346,0.0001318445763604026,0.0018450864770100535,True,3.87993773090806,2.73398327416175,SAMM50,protein_coding,Significant (small FC)
ENSG00000172568,0.06128040475556864,0.03730377105193519,-0.023976633703633447,-3.8503173623055407,0.0001321542710673546,0.0018484017897282485,True,3.8789187964292853,2.733203619644392,FNDC9,protein_coding,Significant (small FC)
ENSG00000103423,5.34355313078673,5.599170226274955,0.2556170954882253,3.850221461952398,0.00013220463197236823,0.0018484017897282485,True,3.878753328475196,2.733203619644392,DNAJA3,protein_coding,Significant (small FC)
ENSG00000177674,2.8165821796512978,3.060078773547022,0.2434965938957241,3.849746395306912,0.00013245437497460503,0.0018510313910557233,True,3.8779336923614647,2.7325862161219296,AGTRAP,protein_coding,Significant (small FC)
ENSG00000181751,4.2995009337652785,4.596093047584764,0.2965921138194858,3.848544581156641,0.00013308816163467272,0.0018590230041645444,True,3.8758605738671275,2.730715236091518,MACIR,protein_coding,Significant (small FC)
ENSG00000139174,2.189546695008952,1.9687381044962051,-0.22080859051274704,-3.8483378463468125,0.0001331974733835513,0.0018596845376871827,True,3.8755040131986664,2.730560719847219,PRICKLE1,protein_coding,Significant (small FC)
ENSG00000249516,0.035745402356014935,0.0223660063842413,-0.013379395971773636,-3.847613793240474,0.00013358098818788415,0.0018641720610989804,True,3.8742553480927415,2.7295140052131512,PRELID3BP6,processed_pseudogene,Significant (small FC)
ENSG00000088836,0.9914829939616466,1.3461021735207355,0.35461917955908884,3.8465331766790505,0.00013415530773758642,0.001871316927354493,True,3.8723921401702417,2.7278526538975405,SLC4A11,protein_coding,Significant (small FC)
ENSG00000105738,5.829491711028408,5.591898552407824,-0.23759315862058372,-3.8456944976924974,0.0001346026508607675,0.0018766847995998694,True,3.870946387044678,2.7266086636011124,SIPA1L3,protein_coding,Significant (small FC)
ENSG00000167468,6.438552543277667,6.238617229000107,-0.1999353142775595,-3.8448806294856164,0.00013503810725017036,0.0018818820350211764,True,3.8695436579264135,2.7254076036213237,GPX4,protein_coding,Significant (small FC)
ENSG00000189043,6.8719041208149,7.054995488313497,0.183091367498597,3.8443703449080586,0.00013531181111357094,0.0018848213206529804,True,3.8686642929990493,2.724729814228747,NDUFA4,protein_coding,Significant (small FC)
ENSG00000105607,4.841414996500012,5.058257287548727,0.21684229104871555,3.8436328333363714,0.0001357083201275325,0.0018894676964695135,True,3.8673935254080045,2.723660528655653,GCDH,protein_coding,Significant (small FC)
ENSG00000075336,3.979211952302384,4.2051742365035345,0.2259622842011506,3.842696683527059,0.00013621320426921853,0.00189492625031879,True,3.8657807906368755,2.722407687913778,TIMM21,protein_coding,Significant (small FC)
ENSG00000110172,4.854633268253491,5.081116318542852,0.2264830502893611,3.8426718425624085,0.0001362266256308864,0.00189492625031879,True,3.865738000833939,2.722407687913778,CHORDC1,protein_coding,Significant (small FC)
ENSG00000047315,6.344199279224614,6.516894938312611,0.17269565908799756,3.842363801989796,0.00013639316116328235,0.0018963640165814773,True,3.8652074049252025,2.722078293992381,POLR2B,protein_coding,Significant (small FC)
ENSG00000101695,1.2592357882209777,1.6541615847341797,0.39492579651320203,3.842031345075407,0.00013657311265805348,0.0018971086051686485,True,3.864634792408521,2.7219078060247095,RNF125,protein_coding,Significant (small FC)
ENSG00000200534,1.1194862202821156,1.3184648479838734,0.19897862770175778,3.8421034335641706,0.0001365340737371789,0.0018971086051686485,True,3.864758951631532,2.7219078060247095,SNORA33,snoRNA,Significant (small FC)
ENSG00000166527,0.2860423293455083,0.5249588324317164,0.2389165030862081,3.8416034692144434,0.000136805042392991,0.0018994513240299738,True,3.8638978949909504,2.721371831341189,CLEC4D,protein_coding,Significant (small FC)
